ntree,maxnodes,nodesize,mtry,accTa,accTe
280,1200,10,3,0.96565,0.90167
290,1200,10,3,0.96539,0.90105
300,1200,10,3,0.96565,0.90126
10,1300,10,3,0.95408,0.87075
20,1300,10,3,0.96053,0.87982
30,1300,10,3,0.96124,0.88827
40,1300,10,3,0.96371,0.89507
50,1300,10,3,0.96503,0.89837
60,1300,10,3,0.966,0.89775
70,1300,10,3,0.96618,0.89775
80,1300,10,3,0.96627,0.89652
90,1300,10,3,0.96662,0.89837
100,1300,10,3,0.96653,0.8994
110,1300,10,3,0.96636,0.90064
120,1300,10,3,0.96662,0.90167
130,1300,10,3,0.96636,0.90105
140,1300,10,3,0.96609,0.90085
150,1300,10,3,0.96671,0.90188
160,1300,10,3,0.96662,0.90167
170,1300,10,3,0.96671,0.90126
180,1300,10,3,0.96618,0.89961
190,1300,10,3,0.966,0.90064
200,1300,10,3,0.96689,0.90229
210,1300,10,3,0.96627,0.90167
220,1300,10,3,0.96653,0.90126
230,1300,10,3,0.96618,0.90023
240,1300,10,3,0.96574,0.90126
250,1300,10,3,0.96547,0.90023
260,1300,10,3,0.96556,0.90105
270,1300,10,3,0.966,0.90167
280,1300,10,3,0.96565,0.90167
290,1300,10,3,0.96539,0.90105
300,1300,10,3,0.96565,0.90126
10,1400,10,3,0.95408,0.87075
20,1400,10,3,0.96053,0.87982
30,1400,10,3,0.96124,0.88827
40,1400,10,3,0.96371,0.89507
50,1400,10,3,0.96503,0.89837
60,1400,10,3,0.966,0.89775
70,1400,10,3,0.96618,0.89775
80,1400,10,3,0.96627,0.89652
90,1400,10,3,0.96662,0.89837
100,1400,10,3,0.96653,0.8994
110,1400,10,3,0.96636,0.90064
120,1400,10,3,0.96662,0.90167
130,1400,10,3,0.96636,0.90105
140,1400,10,3,0.96609,0.90085
150,1400,10,3,0.96671,0.90188
160,1400,10,3,0.96662,0.90167
170,1400,10,3,0.96671,0.90126
180,1400,10,3,0.96618,0.89961
190,1400,10,3,0.966,0.90064
200,1400,10,3,0.96689,0.90229
210,1400,10,3,0.96627,0.90167
220,1400,10,3,0.96653,0.90126
230,1400,10,3,0.96618,0.90023
240,1400,10,3,0.96574,0.90126
250,1400,10,3,0.96547,0.90023
260,1400,10,3,0.96556,0.90105
270,1400,10,3,0.966,0.90167
280,1400,10,3,0.96565,0.90167
290,1400,10,3,0.96539,0.90105
300,1400,10,3,0.96565,0.90126
10,1500,10,3,0.95408,0.87075
20,1500,10,3,0.96053,0.87982
30,1500,10,3,0.96124,0.88827
40,1500,10,3,0.96371,0.89507
50,1500,10,3,0.96503,0.89837
60,1500,10,3,0.966,0.89775
70,1500,10,3,0.96618,0.89775
80,1500,10,3,0.96627,0.89652
90,1500,10,3,0.96662,0.89837
100,1500,10,3,0.96653,0.8994
110,1500,10,3,0.96636,0.90064
120,1500,10,3,0.96662,0.90167
130,1500,10,3,0.96636,0.90105
140,1500,10,3,0.96609,0.90085
150,1500,10,3,0.96671,0.90188
160,1500,10,3,0.96662,0.90167
170,1500,10,3,0.96671,0.90126
180,1500,10,3,0.96618,0.89961
190,1500,10,3,0.966,0.90064
200,1500,10,3,0.96689,0.90229
210,1500,10,3,0.96627,0.90167
220,1500,10,3,0.96653,0.90126
230,1500,10,3,0.96618,0.90023
240,1500,10,3,0.96574,0.90126
250,1500,10,3,0.96547,0.90023
260,1500,10,3,0.96556,0.90105
270,1500,10,3,0.966,0.90167
280,1500,10,3,0.96565,0.90167
290,1500,10,3,0.96539,0.90105
300,1500,10,3,0.96565,0.90126
10,100,2,4,0.73007,0.71923
20,100,2,4,0.73316,0.72604
30,100,2,4,0.73881,0.73181
40,100,2,4,0.73625,0.72892
50,100,2,4,0.73687,0.73098
60,100,2,4,0.73572,0.73304
70,100,2,4,0.73757,0.73408
80,100,2,4,0.73651,0.73449
90,100,2,4,0.73581,0.72892
100,100,2,4,0.7343,0.72954
110,100,2,4,0.73651,0.73078
120,100,2,4,0.73572,0.73098
130,100,2,4,0.73448,0.72954
140,100,2,4,0.73492,0.72995
150,100,2,4,0.73634,0.7314
160,100,2,4,0.73695,0.73078
170,100,2,4,0.73713,0.7316
180,100,2,4,0.73819,0.73284
190,100,2,4,0.73881,0.73428
200,100,2,4,0.73898,0.73428
210,100,2,4,0.7404,0.73511
220,100,2,4,0.73969,0.7349
230,100,2,4,0.73845,0.73325
240,100,2,4,0.73881,0.73284
250,100,2,4,0.74004,0.73366
260,100,2,4,0.73916,0.73366
270,100,2,4,0.7389,0.73304
280,100,2,4,0.73863,0.73325
290,100,2,4,0.7396,0.73449
300,100,2,4,0.73757,0.7316
10,200,2,4,0.77757,0.76355
20,200,2,4,0.77801,0.76479
30,200,2,4,0.77951,0.76582
40,200,2,4,0.78128,0.76726
50,200,2,4,0.78411,0.76768
60,200,2,4,0.7811,0.76706
70,200,2,4,0.78287,0.7683
80,200,2,4,0.7811,0.76788
90,200,2,4,0.78225,0.7683
100,200,2,4,0.78384,0.76974
110,200,2,4,0.78269,0.76933
120,200,2,4,0.7826,0.76871
130,200,2,4,0.78137,0.76933
140,200,2,4,0.7819,0.76747
150,200,2,4,0.7819,0.7685
160,200,2,4,0.78075,0.76623
170,200,2,4,0.78022,0.76685
180,200,2,4,0.77978,0.76623
190,200,2,4,0.7826,0.76706
200,200,2,4,0.78269,0.76891
210,200,2,4,0.7849,0.76912
220,200,2,4,0.78243,0.76953
230,200,2,4,0.78499,0.76994
240,200,2,4,0.78508,0.77056
250,200,2,4,0.78508,0.76871
260,200,2,4,0.78578,0.76974
270,200,2,4,0.78525,0.76912
280,200,2,4,0.78428,0.7683
290,200,2,4,0.78481,0.76953
300,200,2,4,0.78631,0.77118
10,300,2,4,0.80874,0.77881
20,300,2,4,0.81492,0.78685
30,300,2,4,0.81784,0.78705
40,300,2,4,0.82004,0.79035
50,300,2,4,0.81687,0.78932
60,300,2,4,0.81951,0.79138
70,300,2,4,0.8174,0.78953
80,300,2,4,0.81907,0.78994
90,300,2,4,0.81863,0.7918
100,300,2,4,0.81775,0.78953
110,300,2,4,0.81616,0.78953
120,300,2,4,0.81554,0.79015
130,300,2,4,0.81598,0.78973
140,300,2,4,0.81642,0.79076
150,300,2,4,0.81695,0.79221
160,300,2,4,0.81748,0.79283
170,300,2,4,0.81792,0.79241
180,300,2,4,0.81784,0.79262
190,300,2,4,0.81863,0.79365
200,300,2,4,0.81792,0.79406
210,300,2,4,0.81766,0.79365
220,300,2,4,0.81969,0.79448
230,300,2,4,0.81978,0.79489
240,300,2,4,0.81907,0.79448
250,300,2,4,0.8189,0.79365
260,300,2,4,0.81916,0.7953
270,300,2,4,0.82004,0.79509
280,300,2,4,0.81951,0.79386
290,300,2,4,0.82013,0.79489
300,300,2,4,0.82031,0.79448
10,400,2,4,0.83691,0.79942
20,400,2,4,0.84291,0.80437
30,400,2,4,0.84256,0.80746
40,400,2,4,0.84777,0.81427
50,400,2,4,0.84777,0.81282
60,400,2,4,0.84547,0.81303
70,400,2,4,0.84424,0.8122
80,400,2,4,0.84539,0.81406
90,400,2,4,0.84583,0.81344
100,400,2,4,0.84512,0.81344
110,400,2,4,0.84671,0.81612
120,400,2,4,0.84751,0.81406
130,400,2,4,0.84742,0.8153
140,400,2,4,0.84698,0.81406
150,400,2,4,0.84698,0.81571
160,400,2,4,0.84839,0.81777
170,400,2,4,0.84971,0.81839
180,400,2,4,0.84927,0.81798
190,400,2,4,0.84901,0.81818
200,400,2,4,0.84883,0.8188
210,400,2,4,0.84874,0.81777
220,400,2,4,0.8498,0.81818
230,400,2,4,0.8498,0.82004
240,400,2,4,0.85033,0.81859
250,400,2,4,0.84962,0.81921
260,400,2,4,0.84971,0.8188
270,400,2,4,0.84989,0.81942
280,400,2,4,0.84927,0.81901
290,400,2,4,0.84918,0.82004
300,400,2,4,0.84865,0.81901
10,500,2,4,0.8483,0.8122
20,500,2,4,0.86031,0.82787
30,500,2,4,0.86623,0.82952
40,500,2,4,0.8687,0.83096
50,500,2,4,0.86958,0.8355
60,500,2,4,0.87285,0.83694
70,500,2,4,0.86887,0.83447
80,500,2,4,0.86914,0.83529
90,500,2,4,0.87143,0.83653
100,500,2,4,0.87214,0.83756
110,500,2,4,0.87196,0.83715
120,500,2,4,0.87188,0.83756
130,500,2,4,0.87126,0.83756
140,500,2,4,0.87099,0.83838
150,500,2,4,0.87188,0.83715
160,500,2,4,0.87276,0.83941
170,500,2,4,0.87205,0.83653
180,500,2,4,0.87082,0.8357
190,500,2,4,0.86967,0.8355
200,500,2,4,0.87011,0.83529
210,500,2,4,0.87046,0.83591
220,500,2,4,0.87161,0.8357
230,500,2,4,0.86958,0.83426
240,500,2,4,0.86852,0.83344
250,500,2,4,0.86985,0.83447
260,500,2,4,0.87055,0.8355
270,500,2,4,0.87011,0.83509
280,500,2,4,0.8702,0.83426
290,500,2,4,0.86958,0.83426
300,500,2,4,0.8694,0.83405
10,600,2,4,0.8762,0.83488
20,600,2,4,0.88556,0.84189
30,600,2,4,0.88645,0.84313
40,600,2,4,0.88733,0.84416
50,600,2,4,0.88609,0.84622
60,600,2,4,0.88397,0.84168
70,600,2,4,0.88415,0.84477
80,600,2,4,0.88547,0.84745
90,600,2,4,0.88574,0.85013
100,600,2,4,0.88583,0.85034
110,600,2,4,0.88742,0.84869
120,600,2,4,0.88689,0.84807
130,600,2,4,0.88742,0.84972
140,600,2,4,0.88821,0.85055
150,600,2,4,0.88795,0.8489
160,600,2,4,0.88848,0.85034
170,600,2,4,0.88892,0.84993
180,600,2,4,0.88848,0.85075
190,600,2,4,0.88909,0.84993
200,600,2,4,0.88927,0.85158
210,600,2,4,0.89068,0.8524
220,600,2,4,0.89068,0.85281
230,600,2,4,0.89033,0.85261
240,600,2,4,0.89068,0.85261
250,600,2,4,0.89024,0.8522
260,600,2,4,0.8906,0.8522
270,600,2,4,0.89086,0.85199
280,600,2,4,0.89104,0.85096
290,600,2,4,0.89139,0.85116
300,600,2,4,0.8913,0.8524
10,700,2,4,0.90102,0.84498
20,700,2,4,0.90102,0.85302
30,700,2,4,0.90322,0.85508
40,700,2,4,0.90472,0.86106
50,700,2,4,0.90402,0.86127
60,700,2,4,0.90393,0.86209
70,700,2,4,0.90419,0.86291
80,700,2,4,0.90252,0.8625
90,700,2,4,0.90446,0.8625
100,700,2,4,0.90464,0.86271
110,700,2,4,0.90525,0.86291
120,700,2,4,0.90499,0.8625
130,700,2,4,0.9049,0.8623
140,700,2,4,0.90561,0.86312
150,700,2,4,0.90614,0.86436
160,700,2,4,0.90596,0.86456
170,700,2,4,0.90667,0.86353
180,700,2,4,0.90658,0.86415
190,700,2,4,0.90658,0.86436
200,700,2,4,0.90711,0.86477
210,700,2,4,0.90684,0.86291
220,700,2,4,0.90605,0.86271
230,700,2,4,0.90631,0.86291
240,700,2,4,0.90623,0.8625
250,700,2,4,0.90667,0.86271
260,700,2,4,0.90667,0.86209
270,700,2,4,0.90693,0.86353
280,700,2,4,0.90675,0.86374
290,700,2,4,0.90675,0.86374
300,700,2,4,0.90728,0.86415
10,800,2,4,0.91806,0.85838
20,800,2,4,0.92009,0.86724
30,800,2,4,0.92168,0.86786
40,800,2,4,0.92389,0.86869
50,800,2,4,0.92291,0.86827
60,800,2,4,0.92212,0.86931
70,800,2,4,0.92203,0.87095
80,800,2,4,0.92212,0.86848
90,800,2,4,0.92212,0.87054
100,800,2,4,0.92274,0.87199
110,800,2,4,0.92265,0.8724
120,800,2,4,0.92256,0.87363
130,800,2,4,0.92221,0.87281
140,800,2,4,0.92336,0.87405
150,800,2,4,0.92344,0.87446
160,800,2,4,0.92291,0.87446
170,800,2,4,0.92362,0.87425
180,800,2,4,0.92327,0.87405
190,800,2,4,0.92291,0.87384
200,800,2,4,0.92318,0.87425
210,800,2,4,0.92274,0.87343
220,800,2,4,0.92318,0.87528
230,800,2,4,0.92265,0.87405
240,800,2,4,0.92221,0.8726
250,800,2,4,0.92221,0.87219
260,800,2,4,0.92221,0.87363
270,800,2,4,0.92274,0.87384
280,800,2,4,0.92318,0.87322
290,800,2,4,0.923,0.87467
300,800,2,4,0.92265,0.87425
10,900,2,4,0.92795,0.86621
20,900,2,4,0.93422,0.87528
30,900,2,4,0.93395,0.88106
40,900,2,4,0.93492,0.87796
50,900,2,4,0.93563,0.87982
60,900,2,4,0.93554,0.87941
70,900,2,4,0.93563,0.87879
80,900,2,4,0.93554,0.8792
90,900,2,4,0.93669,0.87941
100,900,2,4,0.93722,0.8792
110,900,2,4,0.93775,0.88167
120,900,2,4,0.93801,0.88209
130,900,2,4,0.93687,0.88106
140,900,2,4,0.93757,0.88167
150,900,2,4,0.93898,0.87961
160,900,2,4,0.93828,0.88064
170,900,2,4,0.93828,0.88126
180,900,2,4,0.9381,0.88147
190,900,2,4,0.93801,0.88085
200,900,2,4,0.93784,0.88064
210,900,2,4,0.9381,0.88044
220,900,2,4,0.93872,0.88106
230,900,2,4,0.93872,0.88147
240,900,2,4,0.93916,0.88106
250,900,2,4,0.9396,0.88126
260,900,2,4,0.93898,0.88085
270,900,2,4,0.93925,0.88085
280,900,2,4,0.93969,0.88167
290,900,2,4,0.93987,0.88147
300,900,2,4,0.94004,0.88188
10,1000,2,4,0.94525,0.87157
20,1000,2,4,0.94896,0.87982
30,1000,2,4,0.94985,0.88477
40,1000,2,4,0.95179,0.88765
50,1000,2,4,0.95205,0.89095
60,1000,2,4,0.95188,0.88848
70,1000,2,4,0.95258,0.89116
80,1000,2,4,0.95302,0.89074
90,1000,2,4,0.95338,0.89136
100,1000,2,4,0.95302,0.89116
110,1000,2,4,0.9532,0.89177
120,1000,2,4,0.95382,0.89198
130,1000,2,4,0.95338,0.89136
140,1000,2,4,0.95294,0.89239
150,1000,2,4,0.95338,0.89157
160,1000,2,4,0.95329,0.89219
170,1000,2,4,0.95311,0.89157
180,1000,2,4,0.95347,0.89219
190,1000,2,4,0.95347,0.89198
200,1000,2,4,0.954,0.89342
210,1000,2,4,0.95382,0.89281
220,1000,2,4,0.95435,0.89301
230,1000,2,4,0.95426,0.89239
240,1000,2,4,0.95426,0.89342
250,1000,2,4,0.95461,0.89281
260,1000,2,4,0.9547,0.89239
270,1000,2,4,0.95497,0.89322
280,1000,2,4,0.95488,0.89239
290,1000,2,4,0.95541,0.89342
300,1000,2,4,0.95541,0.89198
10,1100,2,4,0.95868,0.88518
20,1100,2,4,0.96327,0.89074
30,1100,2,4,0.96415,0.8959
40,1100,2,4,0.96574,0.89672
50,1100,2,4,0.96636,0.89837
60,1100,2,4,0.96618,0.90126
70,1100,2,4,0.96627,0.90043
80,1100,2,4,0.96689,0.90126
90,1100,2,4,0.966,0.90023
100,1100,2,4,0.96618,0.90353
110,1100,2,4,0.96653,0.90208
120,1100,2,4,0.96662,0.90146
130,1100,2,4,0.96689,0.90188
140,1100,2,4,0.96698,0.90105
150,1100,2,4,0.96715,0.90085
160,1100,2,4,0.9668,0.89981
170,1100,2,4,0.96689,0.89981
180,1100,2,4,0.96671,0.90043
190,1100,2,4,0.96706,0.90167
200,1100,2,4,0.96698,0.89981
210,1100,2,4,0.9668,0.89981
220,1100,2,4,0.96671,0.90085
230,1100,2,4,0.96671,0.90105
240,1100,2,4,0.96706,0.90208
250,1100,2,4,0.96715,0.90249
260,1100,2,4,0.96751,0.90311
270,1100,2,4,0.96751,0.90249
280,1100,2,4,0.96751,0.90332
290,1100,2,4,0.96751,0.90353
300,1100,2,4,0.96777,0.90353
10,1200,2,4,0.97192,0.89445
20,1200,2,4,0.97307,0.90167
30,1200,2,4,0.97316,0.9027
40,1200,2,4,0.97386,0.90353
50,1200,2,4,0.9743,0.90394
60,1200,2,4,0.97519,0.90559
70,1200,2,4,0.97589,0.90703
80,1200,2,4,0.97563,0.906
90,1200,2,4,0.97519,0.90579
100,1200,2,4,0.97501,0.90517
110,1200,2,4,0.97501,0.90579
120,1200,2,4,0.97554,0.90559
130,1200,2,4,0.97545,0.90662
140,1200,2,4,0.97545,0.90682
150,1200,2,4,0.97572,0.90682
160,1200,2,4,0.97545,0.90724
170,1200,2,4,0.97581,0.90724
180,1200,2,4,0.97528,0.90868
190,1200,2,4,0.9751,0.90868
200,1200,2,4,0.97519,0.90744
210,1200,2,4,0.97519,0.90765
220,1200,2,4,0.97545,0.90682
230,1200,2,4,0.97545,0.90682
240,1200,2,4,0.97572,0.90785
250,1200,2,4,0.97563,0.90724
260,1200,2,4,0.97581,0.90806
270,1200,2,4,0.97563,0.90806
280,1200,2,4,0.97519,0.90785
290,1200,2,4,0.97528,0.90806
300,1200,2,4,0.97536,0.90868
10,1300,2,4,0.97792,0.89528
20,1300,2,4,0.98146,0.90167
30,1300,2,4,0.98305,0.90806
40,1300,2,4,0.98437,0.9062
50,1300,2,4,0.98384,0.90682
60,1300,2,4,0.98402,0.90641
70,1300,2,4,0.98402,0.90971
80,1300,2,4,0.98393,0.90888
90,1300,2,4,0.98437,0.90868
100,1300,2,4,0.98437,0.9095
110,1300,2,4,0.98455,0.90868
120,1300,2,4,0.98455,0.90847
130,1300,2,4,0.98481,0.90992
140,1300,2,4,0.98464,0.91012
150,1300,2,4,0.98446,0.9093
160,1300,2,4,0.98437,0.91012
170,1300,2,4,0.98446,0.91136
180,1300,2,4,0.98455,0.91074
190,1300,2,4,0.98455,0.91033
200,1300,2,4,0.98464,0.91156
210,1300,2,4,0.98464,0.91156
220,1300,2,4,0.98464,0.91053
230,1300,2,4,0.98464,0.91115
240,1300,2,4,0.98472,0.90992
250,1300,2,4,0.98472,0.91033
260,1300,2,4,0.98481,0.91053
270,1300,2,4,0.98455,0.90992
280,1300,2,4,0.98464,0.91012
290,1300,2,4,0.98472,0.91074
300,1300,2,4,0.98472,0.90971
10,1400,2,4,0.97784,0.89817
20,1400,2,4,0.98172,0.90641
30,1400,2,4,0.98287,0.90373
40,1400,2,4,0.9834,0.90682
50,1400,2,4,0.98419,0.90847
60,1400,2,4,0.98472,0.90662
70,1400,2,4,0.98499,0.90868
80,1400,2,4,0.98481,0.90806
90,1400,2,4,0.98508,0.91074
100,1400,2,4,0.9849,0.91053
110,1400,2,4,0.98481,0.91095
120,1400,2,4,0.98472,0.91033
130,1400,2,4,0.98481,0.90971
140,1400,2,4,0.98481,0.90909
150,1400,2,4,0.9849,0.90971
160,1400,2,4,0.98472,0.90971
170,1400,2,4,0.98481,0.90992
180,1400,2,4,0.98499,0.90909
190,1400,2,4,0.9849,0.90765
200,1400,2,4,0.9849,0.90847
210,1400,2,4,0.98499,0.90868
220,1400,2,4,0.98499,0.90888
230,1400,2,4,0.9849,0.90847
240,1400,2,4,0.9849,0.90909
250,1400,2,4,0.98481,0.9095
260,1400,2,4,0.98472,0.90806
270,1400,2,4,0.98481,0.90847
280,1400,2,4,0.98472,0.90785
290,1400,2,4,0.98472,0.90765
300,1400,2,4,0.98472,0.90744
10,1500,2,4,0.97784,0.89817
20,1500,2,4,0.98172,0.90641
30,1500,2,4,0.98287,0.90373
40,1500,2,4,0.9834,0.90682
50,1500,2,4,0.98419,0.90847
60,1500,2,4,0.98472,0.90662
70,1500,2,4,0.98499,0.90868
80,1500,2,4,0.98481,0.90806
90,1500,2,4,0.98508,0.91074
100,1500,2,4,0.9849,0.91053
110,1500,2,4,0.98481,0.91095
120,1500,2,4,0.98472,0.91033
130,1500,2,4,0.98481,0.90971
140,1500,2,4,0.98481,0.90909
150,1500,2,4,0.9849,0.90971
160,1500,2,4,0.98472,0.90971
170,1500,2,4,0.98481,0.90992
180,1500,2,4,0.98499,0.90909
190,1500,2,4,0.9849,0.90765
200,1500,2,4,0.9849,0.90847
210,1500,2,4,0.98499,0.90868
220,1500,2,4,0.98499,0.90888
230,1500,2,4,0.9849,0.90847
240,1500,2,4,0.9849,0.90909
250,1500,2,4,0.98481,0.9095
260,1500,2,4,0.98472,0.90806
270,1500,2,4,0.98481,0.90847
280,1500,2,4,0.98472,0.90785
290,1500,2,4,0.98472,0.90765
300,1500,2,4,0.98472,0.90744
10,100,3,4,0.72238,0.718
20,100,3,4,0.73157,0.72686
30,100,3,4,0.73298,0.72769
40,100,3,4,0.73695,0.73284
50,100,3,4,0.73695,0.73408
60,100,3,4,0.73572,0.73119
70,100,3,4,0.73589,0.73119
80,100,3,4,0.73625,0.73263
90,100,3,4,0.7396,0.73655
100,100,3,4,0.7374,0.73366
110,100,3,4,0.73704,0.73181
120,100,3,4,0.7366,0.73304
130,100,3,4,0.73713,0.73181
140,100,3,4,0.73607,0.7314
150,100,3,4,0.73581,0.73078
160,100,3,4,0.73678,0.7314
170,100,3,4,0.73669,0.73119
180,100,3,4,0.73634,0.72975
190,100,3,4,0.73563,0.72954
200,100,3,4,0.73634,0.72913
210,100,3,4,0.73678,0.72913
220,100,3,4,0.73554,0.72933
230,100,3,4,0.73545,0.72851
240,100,3,4,0.73634,0.72913
250,100,3,4,0.7351,0.72975
260,100,3,4,0.73563,0.72954
270,100,3,4,0.73554,0.72954
280,100,3,4,0.73589,0.72913
290,100,3,4,0.73563,0.72913
300,100,3,4,0.73616,0.72933
10,200,3,4,0.76724,0.75572
20,200,3,4,0.7796,0.76706
30,200,3,4,0.78049,0.76397
40,200,3,4,0.78269,0.76768
50,200,3,4,0.78446,0.76933
60,200,3,4,0.78464,0.76871
70,200,3,4,0.78517,0.76974
80,200,3,4,0.78675,0.77221
90,200,3,4,0.78746,0.77242
100,200,3,4,0.78499,0.77077
110,200,3,4,0.7849,0.77201
120,200,3,4,0.78358,0.77139
130,200,3,4,0.78393,0.77036
140,200,3,4,0.78499,0.77036
150,200,3,4,0.78464,0.77036
160,200,3,4,0.78596,0.77221
170,200,3,4,0.78446,0.77056
180,200,3,4,0.78543,0.77242
190,200,3,4,0.78543,0.7718
200,200,3,4,0.78561,0.77324
210,200,3,4,0.78525,0.77304
220,200,3,4,0.78393,0.77242
230,200,3,4,0.78393,0.77139
240,200,3,4,0.78437,0.77304
250,200,3,4,0.78437,0.77118
260,200,3,4,0.78446,0.77201
270,200,3,4,0.78464,0.77118
280,200,3,4,0.78419,0.76974
290,200,3,4,0.78455,0.77036
300,200,3,4,0.78411,0.76994
10,300,3,4,0.80256,0.78005
20,300,3,4,0.81563,0.79221
30,300,3,4,0.81598,0.78788
40,300,3,4,0.81669,0.78932
50,300,3,4,0.81863,0.792
60,300,3,4,0.81563,0.79159
70,300,3,4,0.81748,0.79283
80,300,3,4,0.81863,0.79159
90,300,3,4,0.82102,0.79241
100,300,3,4,0.8204,0.79221
110,300,3,4,0.82128,0.79448
120,300,3,4,0.82013,0.79386
130,300,3,4,0.81969,0.79303
140,300,3,4,0.81872,0.79283
150,300,3,4,0.81863,0.792
160,300,3,4,0.81916,0.79241
170,300,3,4,0.81819,0.7918
180,300,3,4,0.81722,0.79283
190,300,3,4,0.81925,0.79448
200,300,3,4,0.81898,0.79489
210,300,3,4,0.81978,0.79592
220,300,3,4,0.81934,0.79489
230,300,3,4,0.8204,0.79509
240,300,3,4,0.82013,0.79571
250,300,3,4,0.82084,0.79612
260,300,3,4,0.82128,0.79654
270,300,3,4,0.82075,0.79571
280,300,3,4,0.82163,0.79716
290,300,3,4,0.82137,0.79736
300,300,3,4,0.8211,0.79612
10,400,3,4,0.83161,0.80107
20,400,3,4,0.8423,0.81365
30,400,3,4,0.84477,0.81406
40,400,3,4,0.84706,0.81385
50,400,3,4,0.84698,0.8155
60,400,3,4,0.84777,0.81839
70,400,3,4,0.85007,0.81777
80,400,3,4,0.84989,0.81839
90,400,3,4,0.84892,0.81777
100,400,3,4,0.84945,0.8188
110,400,3,4,0.85007,0.81921
120,400,3,4,0.85051,0.82045
130,400,3,4,0.8506,0.82066
140,400,3,4,0.85121,0.82107
150,400,3,4,0.84839,0.81839
160,400,3,4,0.84883,0.81901
170,400,3,4,0.84954,0.82004
180,400,3,4,0.85051,0.82066
190,400,3,4,0.85033,0.81983
200,400,3,4,0.84989,0.82004
210,400,3,4,0.85033,0.82024
220,400,3,4,0.84989,0.81921
230,400,3,4,0.84998,0.81859
240,400,3,4,0.8498,0.81942
250,400,3,4,0.84927,0.82004
260,400,3,4,0.84971,0.8188
270,400,3,4,0.84901,0.82004
280,400,3,4,0.84901,0.81942
290,400,3,4,0.84901,0.81921
300,400,3,4,0.84874,0.81942
10,500,3,4,0.85845,0.81777
20,500,3,4,0.86022,0.82251
30,500,3,4,0.86932,0.83137
40,500,3,4,0.86861,0.83158
50,500,3,4,0.86764,0.83199
60,500,3,4,0.86843,0.83364
70,500,3,4,0.86755,0.83447
80,500,3,4,0.86773,0.83364
90,500,3,4,0.86861,0.83632
100,500,3,4,0.8702,0.83509
110,500,3,4,0.86958,0.83529
120,500,3,4,0.87126,0.83838
130,500,3,4,0.86914,0.83323
140,500,3,4,0.87046,0.8355
150,500,3,4,0.87029,0.83653
160,500,3,4,0.87064,0.83735
170,500,3,4,0.87223,0.83859
180,500,3,4,0.87091,0.83777
190,500,3,4,0.8702,0.8355
200,500,3,4,0.87108,0.83777
210,500,3,4,0.87108,0.83653
220,500,3,4,0.87126,0.83488
230,500,3,4,0.87046,0.83447
240,500,3,4,0.87038,0.83467
250,500,3,4,0.87091,0.8357
260,500,3,4,0.87126,0.83467
270,500,3,4,0.87055,0.83529
280,500,3,4,0.87073,0.83715
290,500,3,4,0.87161,0.83818
300,500,3,4,0.87276,0.83838
10,600,3,4,0.88062,0.83034
20,600,3,4,0.88839,0.84457
30,600,3,4,0.88998,0.84725
40,600,3,4,0.89192,0.84952
50,600,3,4,0.89157,0.84972
60,600,3,4,0.8913,0.85034
70,600,3,4,0.8936,0.85343
80,600,3,4,0.89325,0.85323
90,600,3,4,0.89457,0.85281
100,600,3,4,0.89333,0.8524
110,600,3,4,0.89501,0.85343
120,600,3,4,0.89475,0.85549
130,600,3,4,0.89448,0.85199
140,600,3,4,0.8943,0.8522
150,600,3,4,0.8951,0.85116
160,600,3,4,0.89589,0.85302
170,600,3,4,0.89536,0.85281
180,600,3,4,0.89589,0.85343
190,600,3,4,0.89528,0.85343
200,600,3,4,0.89519,0.85261
210,600,3,4,0.89466,0.8524
220,600,3,4,0.89475,0.8522
230,600,3,4,0.89607,0.85364
240,600,3,4,0.89545,0.85323
250,600,3,4,0.89475,0.85323
260,600,3,4,0.89475,0.85302
270,600,3,4,0.89457,0.85302
280,600,3,4,0.89492,0.85446
290,600,3,4,0.89519,0.85488
300,600,3,4,0.89466,0.85467
10,700,3,4,0.89457,0.84622
20,700,3,4,0.9019,0.85694
30,700,3,4,0.90322,0.85941
40,700,3,4,0.90605,0.86168
50,700,3,4,0.90764,0.86353
60,700,3,4,0.90737,0.86477
70,700,3,4,0.90773,0.86271
80,700,3,4,0.9079,0.86518
90,700,3,4,0.90905,0.8658
100,700,3,4,0.90949,0.86621
110,700,3,4,0.90967,0.86663
120,700,3,4,0.90843,0.86704
130,700,3,4,0.90887,0.86704
140,700,3,4,0.90905,0.86704
150,700,3,4,0.90914,0.86704
160,700,3,4,0.91038,0.86889
170,700,3,4,0.9094,0.8691
180,700,3,4,0.90949,0.86766
190,700,3,4,0.90985,0.86889
200,700,3,4,0.90905,0.86951
210,700,3,4,0.90967,0.8691
220,700,3,4,0.9094,0.86827
230,700,3,4,0.90985,0.86827
240,700,3,4,0.90985,0.86827
250,700,3,4,0.90976,0.86848
260,700,3,4,0.91091,0.86766
270,700,3,4,0.91038,0.86827
280,700,3,4,0.9102,0.86931
290,700,3,4,0.91038,0.86889
300,700,3,4,0.91055,0.86827
10,800,3,4,0.91558,0.85591
20,800,3,4,0.92291,0.86663
30,800,3,4,0.92636,0.8726
40,800,3,4,0.92936,0.87508
50,800,3,4,0.92901,0.87631
60,800,3,4,0.92715,0.87652
70,800,3,4,0.92768,0.87549
80,800,3,4,0.92733,0.87652
90,800,3,4,0.92839,0.87673
